text_id	criterion	sample_llm	answer1_prob	answer2_prob	answer3_prob	answer4_prob
V5_23	Q0	2	0.3699992276752994	0.3084762078323522	0.1249932228049449	0.1965313416874033
V5_22	Q0	3	0.0007016904680747	0.0516479807089633	0.2914938474755854	0.6561564813473764
V5_18	Q0	4	0.0008982027608746	0.0082364214163231	0.0302903432001747	0.9605750326226274
V5_17	Q0	3	0.0014072602247948	0.0677006858867836	0.2172674343577743	0.7136246195306472
V5_16	Q0	4	0.0008353228871347	0.0403589452785104	0.1472385649752469	0.8115671668591078
V5_15	Q0	4	0.0015490385632866	0.0299358888536626	0.1123044016827283	0.8562106709003223
V5_13	Q0	4	0.0135549009410459	0.1406689243325628	0.2221944223591953	0.6235817523671959
V5_12	Q0	4	0.0009939648031658	0.0337950931122903	0.1257133000352599	0.8394976420492839
V5_11	Q0	4	0.0014150443110105	0.0218888624997682	0.0802710349810185	0.8964250582082026
V4_59	Q0	4	0.0715457812489841	0.2548598642110446	0.2282567386125347	0.4453376159274365
V4_58	Q0	2	0.0152939107134321	0.1741384298200849	0.207234759929403	0.6033328995370798
V4_57	Q0	4	0.0010418638354419	0.0511078578128299	0.2083015019246614	0.7395487764270667
V4_56	Q0	4	0.000318893936143	0.0111725098106977	0.0832920977674465	0.9052164984857128
V4_55	Q0	4	0.0030525065970053	0.0530241085369174	0.1552031009940863	0.7887202838719909
V4_54	Q0	2	0.0035336743757509	0.0873517900513977	0.2320848712752101	0.6770296642976412
V4_53	Q0	4	0.0095616048430143	0.1119707060078653	0.2008406250986634	0.6776270640504569
V4_51	Q0	3	0.020028537974744	0.1757726599499542	0.200520173017405	0.6036786290578967
V4_50	Q0	4	6.776924624297327e-05	0.001875313448197	0.0207533653241448	0.977303551981415
V4_49	Q0	4	4.836491534645267e-05	0.0036578662380778	0.0746034223635841	0.9216903464829914
V4_48	Q0	2	0.0180476894573449	0.1997732290866448	0.1969147647134853	0.5852643167425248
V4_47	Q0	4	3.509583548513815e-05	0.0052174600201947	0.0799839026301194	0.9147635415142006
V4_46	Q0	4	0.0004027455687048	0.0103376331485759	0.0603942221392764	0.9288653991434428
V4_44	Q0	4	0.0002770525524132	0.0139839316212145	0.0782439045384524	0.9074951112879198
V4_42	Q0	2	0.0004746595438641	0.0451823678222817	0.2419606279030403	0.7123823447308137
V4_41	Q0	3	5.57790080503832e-05	0.011307030719546	0.1830600461043388	0.8055771441680647
V4_40	Q0	4	0.0006866636500553	0.0119069968866934	0.058618561818012	0.9287877776452392
V4_39	Q0	3	0.0056327913371652	0.0847945707263418	0.1609501864687098	0.7486224514677831
V4_38	Q0	4	0.0161489168751917	0.0992512467169255	0.1791926673446563	0.7054071690632264
V4_37	Q0	4	0.0001389355915379	0.0097694793752075	0.1190094112988311	0.8710821737344233
V4_36	Q0	4	0.0015323468184757	0.0661099409749847	0.3107561834035225	0.6216015288030169
V4_34	Q0	4	0.0555341992697974	0.3086426805127665	0.2211014031433582	0.4147217170740778
V4_32	Q0	4	0.0017271540331613	0.0320405243120817	0.1118407390275112	0.8543915826272457
V4_31	Q0	4	0.0003958342736293	0.0258433740153629	0.1811918190285183	0.7925689726824894
V4_29	Q0	3	0.0177344044614945	0.1758781644391421	0.2472665260787823	0.5591209050205811
V4_28	Q0	4	0.0017978895406839	0.0375572599204776	0.1458853733953951	0.8147594771434433
V4_27	Q0	3	0.0280869931945842	0.1733737196142526	0.216369175273302	0.582170111917861
V4_26	Q0	4	0.0041359203959305	0.0500576474548131	0.150237321985212	0.7955691101640444
V4_25	Q0	4	0.0177700787254229	0.1638150376909224	0.2476150623597078	0.5707998212239468
V4_24	Q0	3	0.001423874760729	0.0620469564318744	0.1601521274692517	0.7763770413381449
V4_23	Q0	2	0.109650114980566	0.3910226917539452	0.1749118483814671	0.3244153448840216
V4_22	Q0	3	0.0155008674511283	0.1978078464384645	0.3023570751420016	0.4843342109684054
V4_20	Q0	4	0.0044422376147748	0.1053355339664272	0.2427114324232441	0.6475107959955537
V4_19	Q0	3	0.0023488220979936	0.0255405342256434	0.0858880640458798	0.886222579630483
V4_18	Q0	4	0.0015432958802043	0.0224905430383594	0.0550021574842441	0.920964003597192
V4_17	Q0	3	0.00029524171432	0.0304811485572586	0.2714269147242917	0.6977966950041296
V4_15	Q0	3	0.0053453476276481	0.0860480258306902	0.1652325838229695	0.7433740427186922
V4_14	Q0	4	0.0113078399932009	0.1154341329560613	0.1774236347986679	0.6958343922520699
V4_13	Q0	4	0.0108224966410364	0.0951233803949493	0.1649721365036119	0.7290819864604023
V4_12	Q0	4	0.0008382337116486	0.0434404343662551	0.1461704599827564	0.8095508719393399
V4_10	Q0	3	0.0008690909680684	0.0264926655272259	0.1553259204860638	0.8173123230186417
V3_59	Q0	3	0.0050104981769336	0.0950568512353864	0.1905457925780445	0.7093868580096355
V3_58	Q0	4	0.0004175488392994	0.0187051865089531	0.1065531837914556	0.8743240808602917
V3_57	Q0	3	0.0119524220399466	0.1796772236092192	0.2620938482387477	0.5462765061120864
V3_56	Q0	4	0.0052849055365918	0.0764909126808899	0.2135040165327486	0.7047201652497698
V3_55	Q0	4	0.001020523555448	0.0488671448038602	0.0968379134297077	0.853274418210984
V3_54	Q0	4	0.0039281163722763	0.0904934630311118	0.1917951195091842	0.7137833010874276
V3_53	Q0	4	0.003350497020986	0.0857832785928471	0.1988382935781543	0.7120279308080124
V3_52	Q0	4	0.0011092142740327	0.023898136936239	0.1272350169414023	0.847757631848326
V3_51	Q0	4	0.0023732908320635	0.0721532283184283	0.1947279056985919	0.7307455751509162
V3_50	Q0	4	0.0002705976268921	0.0134802502104246	0.0745187571049008	0.9117303950577824
V3_49	Q0	4	0.0024123925316432	0.0673720273148725	0.2388705101976724	0.6913450699558117
V3_48	Q0	4	0.0008671512651291	0.0464192132488441	0.2309637916574479	0.7217498438285789
V3_47	Q0	2	0.0014379097895739	0.1098859625632076	0.2148133312104725	0.673862796436746
V3_46	Q0	4	0.0511563736897682	0.3297328207537624	0.2858142694798277	0.3332965360766416
V3_45	Q0	3	0.0003231230777734	0.0238241224904025	0.1228126369772477	0.8530401174545762
V3_44	Q0	4	0.0009054598401075	0.044123735000092	0.1830448392934141	0.7719259658663863
V3_43	Q0	4	0.0001327368178647	0.0033489600866659	0.0267038587051273	0.969814444390342
V3_42	Q0	4	0.0001047148905065	0.0079143482751982	0.0747906329707573	0.9171903038635376
V3_41	Q0	4	0.0018615458202415	0.0613481323846533	0.1572698828673888	0.7795204389277163
V3_40	Q0	2	0.0079774524914153	0.1587393777669888	0.2501559000814363	0.5831272696601595
V3_39	Q0	4	0.0018251810847588	0.0468504309260799	0.1636891343246415	0.7876352536645197
V3_38	Q0	3	0.0596194705865259	0.290548933652302	0.2676907264671337	0.3821408692940383
V3_37	Q0	4	3.4724571253988044e-05	0.0030174112526925	0.0557054096100287	0.9412424545660246
V3_36	Q0	4	0.0001308737110312	0.0074934862359771	0.0545924034056394	0.937783236647352
V3_35	Q0	3	0.0028527081320675	0.0920442431157138	0.2668397163605452	0.6382633323916733
V3_34	Q0	4	0.0013411455516098	0.0375855601478894	0.1218780601607627	0.839195234139738
V3_33	Q0	4	0.0065829390270645	0.0977863020372169	0.2239990713891212	0.6716316875465972
V3_32	Q0	4	0.0003868619835428	0.0131663485049664	0.0798576774759477	0.906589112035543
V3_31	Q0	4	0.0048820570218459	0.134458278234492	0.241432698216504	0.619226966527158
V3_30	Q0	4	0.0001663345755103	0.0105683881576314	0.0650170534381198	0.9242482238287384
V3_29	Q0	3	0.0001643003434182	0.0073638495762124	0.0605517176008025	0.9319201324795668
V3_28	Q0	4	0.0058313800391885	0.1097427165519352	0.2250005588010626	0.6594253446078134
V3_27	Q0	4	0.0076314578537476	0.1583918610322863	0.1847329365131679	0.6492437446007981
V3_26	Q0	4	0.00088904789037	0.0413073324352427	0.1260336739747479	0.8317699456996392
V3_25	Q0	4	0.0155863978026943	0.1984555405919042	0.2608967403438553	0.5250613212615461
V3_24	Q0	4	0.0011478456972631	0.03341342545049	0.1459833652851559	0.8194553635670907
V3_23	Q0	2	0.0258621283848588	0.2370108152568592	0.2376962443038207	0.4994308120544612
V3_22	Q0	4	0.0007875737642345	0.0707206320890527	0.3170434263706386	0.6114483677760741
V3_21	Q0	4	0.0001692953002235	0.0099893572347198	0.0655687197874975	0.9242726276775592
V3_20	Q0	4	7.318982435443172e-05	0.0042149263617136	0.053246955048706	0.9424649287652258
V3_19	Q0	3	9.352858100113908e-05	0.0090308526738933	0.0796069411765271	0.9112686775685784
V3_18	Q0	4	0.000588910922305	0.0094333092007821	0.042023116417085	0.9479546634598278
V3_17	Q0	2	0.0004553306203475	0.0290443047516847	0.1390532167561828	0.8314471478717848
V3_16	Q0	3	0.0021932217547123	0.0669200741169375	0.1978577194329437	0.7330289846954063
V3_15	Q0	4	0.008189241037068	0.1461152544175902	0.2198199328369743	0.6258755717083673
V3_14	Q0	4	0.001656337902545	0.0692685155975089	0.2095088082390449	0.7195663382609011
V3_13	Q0	4	0.0018947643459919	0.0739349590621318	0.1676321465965773	0.7565381299952988
V3_12	Q0	4	0.000918436965363	0.0401965027477178	0.1792129378064146	0.7796721224805044
V3_11	Q0	2	0.0019601453367487	0.079286456181841	0.2574728356443598	0.6612805628370503
V3_10	Q0	3	0.0007602876847135	0.0297463137035739	0.1338069132896368	0.8356864853220756
V2_59	Q0	4	0.0002327264972283	0.0107963828146983	0.0763695574039231	0.9126013332841504
V2_58	Q0	4	0.0001053033147148	0.0045940345202234	0.055702265448785	0.9395983967162764
V2_57	Q0	3	0.0001878419913574	0.0054911233877484	0.0427496863686894	0.9515713482522048
V2_56	Q0	4	0.0006653892058974	0.0625117702177077	0.2748024463208416	0.6620203942555531
V2_55	Q0	4	0.0001387559056542	0.0049896518411307	0.0484400299033739	0.946431562349841
V2_54	Q0	4	9.016002145151488e-05	0.0053925325136125	0.044237300179883	0.950280007285053
V2_53	Q0	2	0.0006052189710387	0.0389137846551091	0.2140201028512444	0.7464608935226077
V2_52	Q0	3	0.0819663405897384	0.2223283364775144	0.2613290084850678	0.4343763144476794
V2_51	Q0	4	0.0003305586597757	0.012016545028246	0.0832732069799613	0.9043796893320168
V2_50	Q0	4	0.0015296822915952	0.0365946868299766	0.07904579446484	0.882829836413588
V2_49	Q0	2	0.0132602717229815	0.1510903007789755	0.3151119197380521	0.5205375077599909
V2_48	Q0	4	0.0018944931542944	0.0463914529224518	0.1190856923814745	0.8326283615417791
V2_47	Q0	4	0.0010874268599174	0.0277026264522918	0.1131870575313468	0.8580228891564438
V2_46	Q0	4	9.151449518231504e-05	0.0038347801197772	0.0617448516563287	0.9343288537287116
V2_45	Q0	3	0.0041876276511456	0.0831130708862358	0.1457698168337415	0.7669294846288769
V2_44	Q0	4	0.0031840370038939	0.0875578650580732	0.2947346292835334	0.6145234686544994
V2_43	Q0	4	0.0007038282302037	0.0264005345015275	0.1028122136940716	0.8700834235741971
V2_42	Q0	4	1.24602401948754e-05	0.0006238993706936	0.019670979178633	0.9796926612104784
V2_41	Q0	4	0.01281880517593	0.1496700114651144	0.2030182643462752	0.6344929190126802
V2_40	Q0	4	0.0016437868137909	0.0406453449034407	0.1320805697024088	0.8256302985803593
V2_39	Q0	4	5.521828864524848e-05	0.0022183385958607	0.0426826935784552	0.9550437495370389
V2_38	Q0	4	0.0008622457889927	0.0210430615681964	0.1499057838489171	0.8281889087938936
V2_37	Q0	4	1.0993150625500304e-05	0.001432209174526	0.037875184286484	0.9606816133883644
V2_36	Q0	4	0.0014118534225643	0.0424914647054154	0.1264784484033685	0.8296182334686517
V2_35	Q0	4	5.267137085968762e-05	0.0036487979387686	0.0538811492708467	0.9424173814195248
V2_34	Q0	4	0.0045475499885041	0.1138843231335947	0.1603045628855758	0.7212635639923252
V2_33	Q0	4	0.0001718198109628	0.0057685458980459	0.0502035749358021	0.943856059355189
V2_32	Q0	4	0.0028140516447689	0.0610442072869453	0.1368479302734611	0.7992938107948244
V2_31	Q0	4	0.00012152340564	0.0090670376788577	0.1580787622794377	0.8327326766360645
V2_30	Q0	4	0.001358147539618	0.0490786036044102	0.165813965145972	0.7837492837099997
V2_29	Q0	4	0.0016601599402773	0.061881975339328	0.1884122059175517	0.7480456588028428
V2_28	Q0	3	0.0018180472238707	0.0480210459038592	0.180004845710978	0.7701560611612921
V2_27	Q0	4	0.0071406318110768	0.1265994368430331	0.1750362615617347	0.6912236697841554
V2_26	Q0	4	0.011371961281759	0.1340139218669342	0.1764286577157214	0.6781854591355853
V2_25	Q0	4	0.0006116516067789	0.0167890732238922	0.0894617063280716	0.8931375688412573
V2_24	Q0	3	0.0011524989168105	0.0532053287618301	0.1720180573726248	0.7736241149487345
V2_23	Q0	3	0.0416252061913282	0.2081105651793381	0.2121605505211762	0.5381036781081575
V2_22	Q0	1	0.0084149222198765	0.1496090988030636	0.2126901229434701	0.6292858560335898
V2_21	Q0	4	0.0024984731476727	0.072052239487105	0.1814304717155253	0.7440188156496969
V2_20	Q0	4	9.57674918680799e-05	0.0040176144861592	0.0373766700785897	0.9585099479433828
V2_19	Q0	4	0.0013327317595687	0.0368045872270699	0.1566027102619376	0.8052599707514236
V2_18	Q0	4	4.183363802655333e-05	0.0015098993219494	0.0121493160302854	0.9862989510097386
V2_17	Q0	4	0.0002116875054117	0.0127341056361743	0.0678729026206934	0.9191813042377204
V2_16	Q0	4	0.0011327538962059	0.0420042601027891	0.1605945786604077	0.7962684073405972
V2_15	Q0	3	0.0041906478531549	0.085898858558331	0.2143410934772319	0.695569400111282
V2_14	Q0	4	0.001028941302582	0.0442447983025254	0.1259045036505199	0.8288217567443725
V2_13	Q0	3	0.0072356662398286	0.141532226676302	0.258243526661362	0.5929885804225072
V2_12	Q0	4	0.0019410455754536	0.0761828890486755	0.2636796934955584	0.6581963718803124
V2_11	Q0	4	0.0010722465826247	0.0583621554875283	0.1876716057113618	0.7528939922184851
V2_10	Q0	4	0.000166870757305	0.01765583503203	0.1499601100095157	0.8322171842011491
V1_59	Q0	4	6.016481557124014e-05	0.0025014046735895	0.0313917162219182	0.9660467142889207
V1_58	Q0	4	0.0001098370924527	0.0217432205778441	0.2129910213163392	0.7651559210133638
V1_57	Q0	4	2.3298057186212084e-05	0.0010698427719211	0.0507338274168925	0.948173031754
V1_56	Q0	4	0.0009320748263505	0.0238914849751321	0.1282236645421962	0.8469527756563211
V1_55	Q0	4	0.0001210654600058	0.0017551945616556	0.0158000501189829	0.9823236898593556
V1_54	Q0	4	6.0301596345856984e-05	0.0032043340939854	0.0550915583150368	0.9416438059946318
V1_53	Q0	4	1.645044938142539e-05	0.0010766334706482	0.0303988116101257	0.9685081044698444
V1_52	Q0	4	1.0940452714237134e-05	0.0005387136551452	0.0285606700609159	0.9708896758312244
V1_51	Q0	4	3.395118352644593e-06	0.0003026933119908	0.0335388290012991	0.9661550825683574
V1_50	Q0	4	3.3949077435799814e-05	0.0013511336765416	0.030347689935287	0.9682672273107354
V1_49	Q0	4	0.0001425986067689	0.0097483482338661	0.0817343748966741	0.9083746782626908
V1_48	Q0	4	4.112420321873169e-05	0.0013306626553968	0.0169074297465795	0.981720783394805
V1_47	Q0	4	5.308302920581936e-05	0.0015186191948333	0.0243541824232015	0.9740741153527592
V1_46	Q0	4	8.81832277182372e-06	0.0002851677746401	0.0195033785791046	0.9802026353234834
V1_45	Q0	4	2.6228823380541405e-05	0.0008235316110487	0.0148910916172585	0.9842591479483122
V1_44	Q0	4	4.184290324692994e-05	0.0023517974958681	0.0456950477471878	0.951911311853697
V1_43	Q0	4	2.4925602963574743e-05	0.0010095289416883	0.0437843578852185	0.9551811875701296
V1_42	Q0	4	4.507098297603547e-06	0.0002366413144189	0.0128584190330306	0.9869004325542527
V1_41	Q0	4	1.239060752060142e-05	0.0009696210524393	0.0301405622789471	0.9688774260610928
V1_40	Q0	4	3.3307049749483645e-05	0.0028341843818386	0.0435442516264755	0.9535882569419364
V1_39	Q0	4	2.0462702707249985e-05	0.0003544372955441	0.017205714550469	0.9824193854512796
V1_38	Q0	4	0.000385996446895	0.0044741996452391	0.0385954149410705	0.9565443889667952
V1_37	Q0	4	1.065670516879546e-05	0.000711524383401	0.0331293437696093	0.9661484751418208
V1_36	Q0	4	1.8063467075696885e-05	0.0010568137931839	0.034887357907613	0.9640377648321272
V1_35	Q0	4	2.537099862395193e-05	0.0010458798116796	0.0384120900944254	0.9605166590952708
V1_34	Q0	4	1.2076978505017633e-05	0.0017173265642156	0.0800793131947899	0.9181912832624894
V1_33	Q0	4	7.666587827369e-06	0.0001913129643381	0.0104141021628686	0.9893869182849656
V1_32	Q0	4	1.9981146687173476e-05	0.0008435193681109	0.0209394886283988	0.9781970108568032
V1_31	Q0	4	1.4603381121774437e-05	0.0009300153446046	0.057849546050765	0.9412058352235084
V1_30	Q0	4	3.753660723830976e-06	7.494279257660888e-05	0.0028468239741773	0.9970744795725224
V1_29	Q0	4	2.8032247538426655e-05	0.0011930964259541	0.0403571777567112	0.9584216935697962
V1_28	Q0	3	1.5163236689513563e-05	0.0007376252168583	0.0590587422760511	0.940188469270401
V1_27	Q0	4	3.0219488141472346e-05	0.0012195887844224	0.0457309558725451	0.9530192358548908
V1_26	Q0	4	2.5159876861410583e-05	0.0011016722565177	0.0361363671532105	0.9627368007134104
V1_25	Q0	4	1.5038000576341775e-05	0.0031099762524673	0.0736723596587651	0.9232026260881911
V1_24	Q0	4	1.5277498767820705e-05	0.000504390150699	0.0174229673442902	0.9820573650062429
V1_23	Q0	4	4.481213461051275e-05	0.0022933696194903	0.0456196381777148	0.9520421800681844
V1_22	Q0	4	1.6484916602592136e-05	0.0003526218433861	0.0224243301886292	0.977206563051382
V1_21	Q0	4	5.277578264708111e-06	0.0004316131196004	0.016000421274211	0.9835626880279238
V1_20	Q0	4	4.42987151436098e-06	0.0003427950957266	0.0359435733241112	0.9637092017086476
V1_19	Q0	4	0.0001739078606812	0.0086458353594056	0.0707927322548999	0.9203875245250132
V1_18	Q0	4	9.370192363920137e-05	0.0036274928684967	0.0412114998433247	0.9550673053645392
V1_17	Q0	4	2.3703520390151296e-05	0.0007825696881433	0.0192218796974858	0.9799718470939808
V1_16	Q0	4	2.4361252161415005e-05	0.0020464704240834	0.0550336306592852	0.94289553766447
V1_15	Q0	4	3.111774584227595e-05	0.0012121419282775	0.0314795769047551	0.967277163421125
V1_14	Q0	4	1.573557688927601e-05	0.0004699811524133	0.0137731619677752	0.985741121302922
V1_13	Q0	4	2.254933525072816e-06	5.590598796286192e-05	0.007379089187253	0.9925627498912588
V1_12	Q0	4	3.485589947934444e-05	0.0016629599649778	0.045279125744467	0.9530230583910756
V1_11	Q0	4	8.836370973452952e-06	0.0006214710127015	0.031493021764827	0.967876670851498
V1_10	Q0	4	1.2481197699383026e-05	0.0004826694388999	0.0193582860771411	0.9801465632862596
V5_59	Q8	1	0.4509645393161914	0.2024766577674087	0.3465588029163997	0.0
V5_58	Q8	1	0.3434544820024643	0.1971691304306039	0.4593763875669318	0.0
V5_57	Q8	1	0.5514830778031697	0.1212825678136267	0.3272343543832034	0.0
V5_56	Q8	1	0.3607771523259647	0.0961757994585963	0.5430470482154388	0.0
V5_55	Q8	3	0.4486120193181703	0.1597282868853062	0.3916596937965235	0.0
V5_54	Q8	2	0.1552523990127041	0.4427303851081676	0.4020172158791281	0.0
V5_53	Q8	3	0.2639515671687311	0.1580178385108926	0.5780305943203761	0.0
V5_51	Q8	2	0.1812594082438753	0.3184218894691888	0.5003187022869359	0.0
V5_50	Q8	3	0.4211995197741102	0.1909560639904515	0.3878444162354382	0.0
V5_49	Q8	3	0.3550871394528496	0.1875626499377324	0.457350210609418	0.0
V5_48	Q8	3	0.3435168977286025	0.3820705598725543	0.2744125423988431	0.0
V5_47	Q8	2	0.1134083994194597	0.447823399657315	0.4387682009232251	0.0
V5_45	Q8	3	0.3441906834272331	0.1722246477327748	0.483584668839992	0.0
V5_42	Q8	3	0.2681459098725246	0.2533114532621207	0.4785426368653546	0.0
V5_41	Q8	3	0.323427019880067	0.2096934480589429	0.46687953206099	0.0
V5_40	Q8	3	0.4414805811367563	0.3600023917728259	0.1985170270904177	0.0
V5_38	Q8	3	0.4382550520885962	0.1441464867497498	0.417598461161654	0.0
V5_37	Q8	2	0.2764183740063411	0.3582957511309739	0.3652858748626849	0.0
V5_35	Q8	3	0.3137704894717984	0.2804590411382356	0.405770469389966	0.0
V5_34	Q8	1	0.2588305621782701	0.2342075405111888	0.506961897310541	0.0
V5_32	Q8	3	0.476364319733161	0.1573990009990218	0.3662366792678171	0.0
V5_31	Q8	1	0.3241776085016	0.160803727908594	0.515018663589806	0.0
V5_27	Q8	1	0.4174318594266479	0.1538075968225346	0.4287605437508173	0.0
V5_25	Q8	1	0.3175211825045811	0.2230225823902804	0.4594562351051383	0.0
V5_24	Q8	3	0.2685320700366157	0.3076105849017526	0.4238573450616315	0.0
V5_23	Q8	3	0.5109096026261708	0.1219842589819016	0.3671061383919276	0.0
V5_22	Q8	1	0.2412758717079979	0.2398905492930377	0.5188335789989642	0.0
V5_18	Q8	1	0.3694885090222237	0.3548073766338119	0.2757041143439643	0.0
V5_17	Q8	3	0.2415576970173203	0.1984030277562918	0.5600392752263879	0.0
V5_16	Q8	3	0.2509738162271782	0.1502511332581341	0.5987750505146877	0.0
V5_15	Q8	1	0.2873089266977221	0.3110391960337006	0.4016518772685772	0.0
V5_13	Q8	3	0.2578992622092183	0.2744066834414573	0.4676940543493243	0.0
V5_12	Q8	3	0.4357075032178346	0.1782534838848925	0.3860390128972729	0.0
V5_11	Q8	3	0.3326938038620143	0.2579788639913997	0.4093273321465859	0.0
V4_59	Q8	3	0.4360644246560968	0.159814148051644	0.4041214272922591	0.0
V4_58	Q8	1	0.441406399777613	0.1004554748020742	0.4581381254203128	0.0
V4_57	Q8	1	0.2530267269228597	0.4990964297926276	0.2478768432845126	0.0
V4_56	Q8	1	0.2853053766120775	0.158642874471562	0.5560517489163604	0.0
V4_55	Q8	3	0.4246427447140717	0.1573218984210257	0.4180353568649027	0.0
V4_54	Q8	3	0.2508690894275651	0.3264450541162584	0.4226858564561764	0.0
V4_53	Q8	3	0.2658126791379027	0.2632596077276672	0.47092771313443	0.0
V4_51	Q8	1	0.2372020097922307	0.263774913757542	0.4990230764502272	0.0
V4_50	Q8	3	0.193749658003909	0.2875891798988857	0.5186611620972053	0.0
V4_49	Q8	2	0.251511340069765	0.3247376346365296	0.4237510252937052	0.0
V4_48	Q8	3	0.1795854395186034	0.2897288196548303	0.5306857408265662	0.0
V4_47	Q8	1	0.3540596877896925	0.2286565528352537	0.4172837593750537	0.0
V4_46	Q8	1	0.5873743802851991	0.1902554993741509	0.2223701203406499	0.0
V4_44	Q8	3	0.2696238204965746	0.2077222041528313	0.522653975350594	0.0
V4_42	Q8	3	0.3231636329834956	0.1835412060848646	0.4932951609316396	0.0
V4_41	Q8	2	0.1011278944949106	0.4144113161607066	0.4844607893443828	0.0
V4_40	Q8	1	0.2435158401672624	0.2120902289600188	0.5443939308727188	0.0
V4_39	Q8	3	0.3300847341417377	0.151817173599226	0.5180980922590362	0.0
V4_38	Q8	2	0.4625866443235828	0.1657258850330714	0.3716874706433458	0.0
V4_37	Q8	3	0.3225522960968271	0.3075832190007369	0.3698644849024359	0.0
V4_36	Q8	3	0.3767375147981628	0.1710317219428172	0.4522307632590198	0.0
V4_34	Q8	2	0.3126905582890145	0.1586525783734386	0.5286568633375469	0.0
V4_32	Q8	3	0.3845306628621917	0.2139876050745343	0.4014817320632741	0.0
V4_31	Q8	2	0.3827367613248439	0.2388353842113243	0.3784278544638318	0.0
V4_29	Q8	3	0.33897328167198	0.1609426659013609	0.5000840524266591	0.0
V4_28	Q8	1	0.44343954622781	0.1844586615637169	0.372101792208473	0.0
V4_27	Q8	1	0.4399231190169803	0.1960176335231274	0.3640592474598923	0.0
V4_26	Q8	3	0.4122960087481078	0.1397313512121108	0.4479726400397813	0.0
V4_25	Q8	1	0.244087890784552	0.2657337768151884	0.4901783324002597	0.0
V4_24	Q8	1	0.3152863121809298	0.1970495369170056	0.4876641509020645	0.0
V4_23	Q8	3	0.3934526055887288	0.1127224122092923	0.4938249822019789	0.0
V4_22	Q8	3	0.3154990304597159	0.1511172928236122	0.533383676716672	0.0
V4_20	Q8	3	0.3385618981376589	0.1020117227617472	0.5594263791005938	0.0
V4_19	Q8	3	0.1793153830288804	0.3209882030556927	0.4996964139154269	0.0
V4_18	Q8	3	0.200664490223695	0.3027363850595986	0.4965991247167062	0.0
V4_17	Q8	2	0.3487308565102746	0.1224674083012348	0.5288017351884906	0.0
V4_15	Q8	2	0.3525575715316002	0.3242935851166431	0.3231488433517566	0.0
V4_14	Q8	1	0.3440303656539347	0.2434645935847745	0.4125050407612906	0.0
V4_13	Q8	1	0.3635124510971924	0.1634726911447565	0.4730148577580511	0.0
V4_12	Q8	3	0.1527265743578587	0.3571948841929657	0.4900785414491755	0.0
V4_10	Q8	3	0.2981546275054346	0.3575385670508439	0.3443068054437214	0.0
V3_59	Q8	1	0.3364939979690863	0.1345858536199244	0.5289201484109892	0.0
V3_58	Q8	1	0.2711711949364289	0.2341425778985005	0.4946862271650706	0.0
V3_57	Q8	2	0.3339055328919494	0.2647983034994788	0.4012961636085716	0.0
V3_56	Q8	3	0.3204762320644377	0.192671875418993	0.4868518925165692	0.0
